24,137,33,10,4,4,0,0,3,42,598,287,174,141,21,0,0,0,21,348,172,361,374,4,0,0,0,0,6,44,151,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,204,41,1,1,0,0,0,1,156,1882,1469,124,53,3,0,0,0,24,1712,951,556,108,0,0,0,0,0,67,258,141,0,0,0,0,0,0,239,1015,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,127,154,59,1,0,0,0,0,1,179,1245,2727,92,5,0,0,0,0,20,3423,1157,271,0,0,0,0,0,2,129,281,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,198,162,61,3,0,0,0,0,6,238,2237,3331,35,0,0,0,0,0,96,3928,627,0,0,0,0,0,0,2,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,499,304,128,2,0,0,0,0,21,545,8918,1713,0,0,0,0,0,0,599,2446,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,2053,877,513,0,0,0,0,0,84,2762,10450,0,0,0,0,0,0,0,8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,23,8338,9596,0,0,0,0,0,0,237,56863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,41,0,0,0,0,0,0,68,2.0881e+005
15398,4052,324,0,0,0,0,0,67,7279,3294,512,51,0,0,0,0,0,0,12,87,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,5,10799,7675,2234,9,0,0,0,0,275,7991,7733,6313,955,47,0,0,0,0,0,101,625,1349,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,11591,5378,3192,19,0,0,0,0,409,10815,6287,11455,1469,217,0,0,0,0,2,201,891,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0,0,0,0,0,0,44,7686,3450,1492,231,0,0,0,0,471,9689,5552,10344,3120,0,0,0,0,3,4,123,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,7695,4880,952,14,0,0,0,0,545,15290,6967,3229,0,0,0,0,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,43,11300,5145,1748,0,0,0,0,0,502,14376,9787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,18,13563,7573,0,0,0,0,0,0,734,14882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,8,63878
720,7,0,0,9,43,11,0,14,10,0,0,28,117,192,232,0,0,0,0,33,65,105,37,0,0,0,0,0,3,109,2122,0,0,0,0,0,0,1,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,16,0,0,0,0,0,0,62,3279,62,0,100,50,155,132,0,18,162,5,226,98,159,425,0,0,0,0,0,34,281,208,0,0,0,0,0,0,22,8930,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,59,4,8,0,0,0,0,143,6962,338,176,37,160,595,0,0,13,437,197,242,357,1429,0,0,0,0,0,3,259,1632,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,2,0,0,0,0,0,443,119,83,46,1,0,0,0,188,6696,806,178,145,786,0,13,3,21,1246,252,294,227,0,20,3,0,0,1,14,223,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,74,4,0,0,0,0,0,16,271,111,29,0,0,1,0,2,544,153,19,36,0,1,5,0,186,10319,1721,214,143,1,11,21,10,20,2320,388,214,92,564,194,15,0,0,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,10,8,0,100,221,5,0,0,2,32,18,3,448,75,7,0,2,3,7,7,480,316,16,1,0,4,2,6,130,16007,3997,237,0,20,90,53,53,64,4601,806,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,5,82,0,0,0,23,69,44,0,2763,937,0,0,0,17,66,56,21,381,4,0,0,24,65,9,42,919,798,5,0,1,37,3,9,196,49692,10082,0,0,0,0,1,22,189,13762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,1,0,0,3,0,0,0,440,1559,75,0,3,0,0,0,4,46,39,56,7,19,0,0,0,0,1,6,51,2962,1504,0,0,0,0,0,0,203,1.822e+005
56547,16954,14994,8672,462,0,0,0,128,9840,15476,2431,1192,0,0,0,0,1,460,143,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,320,22,7,0,0,0,15,1775,8931,6649,7540,2569,0,0,0,91,7402,10061,3156,523,0,0,0,0,102,146,933,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,977,382,8,0,0,10,944,1857,6769,11732,756,0,0,0,78,1572,8444,3764,122,0,0,0,0,20,289,1440,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3705,3857,0,0,0,6,127,438,5037,17124,93,0,0,0,20,885,4772,5760,4,0,0,0,0,5,160,1098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,9501,2415,0,0,0,4,45,299,11240,14714,0,0,0,0,1,162,17284,2577,0,0,0,0,0,0,58,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,849,12237,0,0,0,0,4,35,1975,13735,0,0,0,0,0,1,204,5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4981,0,0,0,0,0,1,270,796,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,2,679
4857,3594,4967,43,0,0,0,0,0,135,3551,14338,7295,1,0,0,0,0,0,102,7781,6089,179,0,0,0,0,0,0,414,788,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,963,1169,328,1,0,0,0,0,153,10590,5266,3795,41,0,0,0,0,0,303,4471,3649,26,0,0,0,0,0,6,336,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,4461,1602,159,1,0,0,0,0,109,1901,4293,3798,8,0,0,0,0,0,607,3796,415,0,0,0,0,0,0,52,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,500,465,48,0,0,0,0,0,122,2833,5993,266,0,0,0,0,0,0,1327,1631,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1705,1416,2,0,0,0,0,0,678,7419,1823,0,0,0,0,0,0,11,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,10898,975,0,0,0,0,0,0,5795,23645,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7622,36010,0,0,0,0,0,0,0,29309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,1.0815e+005
850,4002,2933,2634,3866,551,0,0,0,346,2233,2400,1803,245,0,0,0,0,0,50,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,706,233,315,1398,580,0,0,15,1442,2987,3742,7759,4977,9,0,0,0,271,3821,8525,2092,32,0,0,0,0,1,660,818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,404,57,4,0,0,0,0,515,2158,1379,422,666,2096,24,0,0,29,1513,3555,3861,3430,264,1,0,0,0,465,6297,18175,2081,5,0,0,0,0,3,3173,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813,29,0,0,0,0,0,0,1178,1784,274,19,14,2,0,0,1,872,2411,1278,204,314,155,0,0,0,239,3302,4434,3917,930,10,0,0,0,4,704,28326,39005,100,0,0,0,0,0,11,9884,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,1,0,0,0,0,0,0,1598,648,3,0,0,0,0,0,76,3155,1349,68,1,0,0,0,0,30,1672,3228,872,51,20,0,0,0,0,991,3666,6191,7371,47,0,0,0,0,0,555,61218,1563,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,192,62,0,0,0,0,0,0,8,1348,294,0,0,0,0,0,0,279,4437,1392,16,0,0,0,0,0,107,3754,3438,948,46,0,0,0,0,0,361,3321,8122,906,0,0,0,0,0,0,1171,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,2,239,58,0,0,0,0,0,0,135,2381,730,12,1,0,0,0,0,27,1799,2470,737,5,0,0,0,0,0,160,1245,698,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,198,67,0,0,0,0,0,0,1,107,31,0,0,0,0,0,0,0,3,2
693,75,59,245,2588,21881,21123,0,307,726,38,29,16,888,4669,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,3,1,0,0,0,809,5069,339,138,70,647,540,2932,6,695,963,15,41,312,395,3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,26,6,0,2,0,0,0,449,691,3634,165,66,365,487,1787,0,52,430,710,21,152,204,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,461,17,1,2,0,0,0,669,2649,1726,2893,210,221,339,577,0,49,693,596,753,36,82,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1144,264,46,12,0,0,1,171,797,2362,1300,4832,126,208,143,0,0,10,63,1070,961,70,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,753,396,367,36,17,0,1,101,598,2325,2260,1229,10558,174,202,0,0,0,144,53,427,239,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1288,436,257,102,137,41,0,1,239,439,322,532,1151,14753,528,0,0,0,0,3,24,209,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,145,45,21,82,206,98,0,0,0,25,42,145,1103,2.0699e+005
3,598,2213,4371,15243,7685,3491,3155,0,12,8,35,60,96,134,93,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,547,1652,6763,3486,1637,846,0,214,2804,2438,4970,5826,1830,1175,0,0,33,195,56,59,25,218,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,27,36,0,0,264,347,1697,8312,5142,1193,0,0,246,1744,2997,5961,4796,1182,0,0,0,41,90,88,94,150,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,366,245,0,0,0,219,450,3117,12030,5462,0,0,0,280,1672,5623,5863,3435,0,0,0,0,193,235,195,115,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1158,0,0,0,36,123,1456,6142,10329,0,0,0,0,1194,5315,8960,6145,0,0,0,0,0,423,259,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1076,0,0,0,0,16,252,3133,17204,0,0,0,0,2,1804,7487,15952,0,0,0,0,0,30,503,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,87,553,13197,0,0,0,0,0,12,4060,24379,0,0,0,0,0,0,36,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,258,10786,0,0,0,0,0,0,32,68671
474,4856,1,0,0,0,0,0,5,11823,8585,0,0,0,0,0,0,1,46,24,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,53,106,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7904,28257,232,17,0,0,0,0,234,13056,15024,402,0,0,0,0,0,12,2608,2411,13,0,0,0,0,0,3,151,243,0,0,0,0,0,0,2,282,100,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,1,8809,4397,1246,102,0,0,0,0,1286,14456,17967,2734,0,0,0,0,0,224,3524,3653,1,0,0,0,0,0,33,1803,367,0,0,0,0,0,0,61,638,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,86,0,0,0,0,64,10724,1807,1199,8,0,0,0,0,4342,19327,11988,1889,0,0,0,0,0,916,7703,954,0,0,0,0,0,0,219,5121,4,0,0,0,0,0,0,301,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,14,0,0,0,0,359,10049,1133,1852,0,0,0,0,0,5000,25874,3444,0,0,0,0,0,0,1540,4807,73,0,0,0,0,0,0,4414,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,166,5214,570,0,0,0,0,0,0,2503,6135,89,0,0,0,0,0,0,2934,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,23,11027,233,0,0,0,0,0,1,9104,32486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,22,1648
42711,60088,24087,1852,0,0,0,0,127,23942,60029,52423,9380,14,0,0,0,6,195,4058,25664,13330,29,0,0,0,0,3,529,10876,3461,0,0,0,0,0,0,160,3940,282,0,0,0,0,0,0,162,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,198,14,0,0,0,0,0,34,1039,3736,1027,25,0,0,0,0,3,456,1608,1328,79,0,0,0,0,0,13,772,1668,9,0,0,0,0,0,0,36,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,59,3,0,0,0,0,0,40,1018,2220,87,0,0,0,0,0,16,580,537,195,0,0,0,0,0,0,12,133,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,23,1,0,0,0,0,0,48,1093,781,3,0,0,0,0,0,36,406,91,16,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,0,0,0,0,63,788,115,0,0,0,0,0,0,34,76,48,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,70,110,16,0,0,0,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
