161.62,12.406,5.5518,115.62,12.523,5.496,91.68,10.681,4.9965
86.712,10.1,4.7434,95.236,9.8201,4.6945,108.92,11.337,5.1328
114.79,10.734,4.9923,118.18,9.9595,4.8858,85.95,8.9106,4.5441
196.26,11.981,5.348,159.58,10.668,4.8996,150.36,9.7415,4.6089
59.827,10.444,4.8196,55.767,10.048,4.7134,60.274,10.304,4.7861
90.331,10.948,4.9425,76.201,10.843,4.9117,72.771,10.797,4.8997
141.51,11.744,5.5608,137.07,12.837,5.513,114.58,12.85,5.5124
113.24,10.311,4.8065,88.483,10.01,4.7321,78.875,9.8507,4.695
119.31,10.706,4.9095,108.02,10.286,4.8475,99.608,10.385,4.873
162.96,12.033,5.2781,154.24,11.584,5.1344,171.15,11.813,5.2351
106.44,8.9548,4.37,101.87,9.508,4.7582,131.91,11.013,5.0697
154.87,12.365,5.3941,133.51,10.575,4.8623,109.97,10.531,4.8562
119.31,10.706,4.9095,108.02,10.286,4.8475,99.608,10.385,4.873
138.14,11.92,5.2406,116.55,11.506,5.1307,85.332,10.969,4.9956
103.66,10.784,4.9464,89.08,10.443,4.8619,67.112,10.131,4.775
91.899,10.346,4.7916,91.899,10.346,4.7916,91.899,10.346,4.7916
164.28,10.899,5.0661,169.61,10.802,5.0453,163.28,10.898,5.066
149.9,10.977,5.0802,113.22,10.63,4.9847,109.4,10.56,5.0035
121.77,10.232,4.8929,123.47,10.129,4.8592,124.51,9.8126,4.7354
81.387,9.2551,4.4805,51.758,8.755,4.3573,25.317,7.1544,3.993
106.71,11.187,5.0689,96.758,10.418,4.8675,85.158,9.7907,4.6366
58.695,8.7575,4.3513,61.983,8.8609,4.3992,63.691,8.9515,4.4052
80.073,10.557,4.8291,72.571,10.407,4.7998,64.699,10.274,4.7677
172.2,11.72,5.3313,100.25,9.9413,4.8675,56.993,8.5521,4.5848
106.13,10.578,4.9511,101.17,8.8771,4.4558,76.095,9.1655,4.6531
75.95,9.7709,4.6482,73.352,9.5448,4.5849,58.821,9.1846,4.4774
103.73,9.8997,4.6735,87.58,9.0666,4.3981,67.347,9.0781,4.43
62.967,10.155,4.812,101.76,10.707,4.9768,77.315,10.511,4.9168
172.2,11.72,5.3313,100.25,9.9413,4.8675,56.993,8.5521,4.5848
96.204,10.966,4.9931,91.303,10.685,4.9123,89.76,10.125,4.7475
52.29,7.3446,4.3188,49.292,8.6538,4.6679,45.581,8.8031,4.5557
173.19,10.867,5.1027,175.63,10.124,4.9275,176.96,9.8592,4.8715
93.286,8.1334,4.2114,94.892,6.8282,3.7633,87.527,6.4748,3.6152
65.02,9.8362,4.7457,62.588,9.2034,4.5808,52.504,8.9524,4.4743
172.45,11.884,5.3118,100.01,10.045,4.9118,59.191,8.4014,4.4895
116.46,9.2202,4.6464,83.285,8.9284,4.6137,97.848,9.4141,4.7737
145.91,11.913,5.2888,117.39,9.9134,4.853,89.492,9.2194,4.5897
113.03,11.109,5.1007,116.05,10.876,5.0124,103.29,10.916,5.0229
93.574,10.192,4.7282,90.111,9.9716,4.6673,90.099,9.8974,4.6444
192.33,10.466,4.976,140.68,9.5961,4.6218,111.04,9.6188,4.6306
135.45,10.901,5.0257,121.57,10.526,4.9228,119.91,10.498,4.9193
65.02,9.8362,4.7457,62.588,9.2034,4.5808,52.504,8.9524,4.4743
93.979,10.483,4.8469,84.287,10.164,4.7448,76.056,10.257,4.7788
115.59,9.9221,4.9598,117.48,10.147,5.0701,116.27,9.755,4.954
116.59,9.0447,4.4962,104.69,8.6731,4.4104,87.154,8.4569,4.2822
85.705,9.2262,4.5655,88.657,9.5113,4.584,97.107,9.3722,4.4827
109,10.709,4.9428,95.421,9.0439,4.4895,108.47,9.9323,5.1754
140.64,11.095,5.0483,141.53,10.862,5.0278,148.08,10.313,4.881
126.16,10.595,4.9399,120.25,10.713,4.9772,130.27,11.022,5.1149
182.33,10.983,5.1898,181.01,10.871,5.1672,190.9,11.139,5.1922
90.013,9.5042,4.5471,102.96,8.9486,4.429,103.02,9.1955,4.5047
78.29,9.2669,4.4721,75.366,9.1368,4.4359,81.444,9.2839,4.4842
98.968,10.425,4.8845,65.445,9.4945,4.6347,50.865,8.9455,4.5019
116.02,9.4558,4.5384,97.508,9.0031,4.3864,90.499,8.8186,4.344
51.663,8.0837,4.098,52.823,8.1981,4.1535,53.621,8.3064,4.2016
119.31,11.149,5.1396,102.62,10.347,4.9149,95.956,9.7387,4.6651
91.424,10.756,4.9626,74.339,9.6253,4.6546,69.577,8.946,4.4434
76.37,10.156,4.7543,83.929,10.105,4.7751,80.275,9.8143,4.7037
162.25,11.916,5.3136,142.61,11.107,5.0502,86.056,9.9585,4.8945
129.92,7.7151,4.2299,99.673,7.3669,4.2991,78.002,6.3211,4.305
147.73,11.067,5.1126,115.88,10.97,5.0521,112.99,10.669,4.9832
93.979,10.483,4.8469,84.287,10.164,4.7448,76.056,10.257,4.7788
110.95,9.8684,4.7275,101.8,9.1112,4.5614,75.18,8.9104,4.4795
117.84,9.0651,4.6164,131.69,10.648,4.9923,124.03,11.049,5.0399
46.735,7.6834,3.9739,45.864,7.591,3.9531,51.6,7.6179,4.022
156.53,12.634,5.4751,135.15,11.962,5.2978,113.3,11.555,5.163
75.114,10.407,4.9028,57.852,8.7541,4.6845,52.183,8.7348,4.299
61.839,9.4829,4.5295,62.26,9.6566,4.5724,49.803,8.9336,4.4199
113.76,10.46,4.8672,91.743,9.9048,4.7556,78.04,9.3944,4.5775
130.25,11.252,5.191,135.92,11.119,5.2134,126.65,9.1461,4.7166
106.12,11.394,5.0958,100.12,11.391,5.0964,97.082,11.008,5.0207
